Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
"https://www.zillow.com/homedetails/370-Amity-Rd-Bethany-CT-06524/57886402_zpid/","24166644","620000","05/29/2026","2967","sqft","208.97","1.65","acres","3","4","370 Amity Road","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/347-Amity-Rd-Bethany-CT-06524/58891130_zpid/","24161827","542000","05/26/2026","1998","sqft","271.27","2.5","acres","6","3","347 Amity Road","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/61-Edwards-Rd-Bethany-CT-06524/122170740_zpid/","24147483","1625000","05/15/2026","2934","sqft","553.85","28.54","acres","3","3","61 Edwards Road","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/349-Amity-Rd-Bethany-CT-06524/174452822_zpid/","24143644","318000","05/12/2026","1336","sqft","238.02","1","acres","2","1","349 Amity Road","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/36-Country-Ln-Bethany-CT-06524/62544896_zpid/","24159748","871000","05/11/2026","3079","sqft","282.88","2.23","acres","4","4","36 Country Lane","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/1070-Amity-Rd-LOT-36-Bethany-CT-06524/57886577_zpid/","24154624","82565","04/28/2026","924","sqft","89.36","","","2","1","1070 Amity Road LOT 36","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/932-Litchfield-Tpke-Bethany-CT-06524/174452833_zpid/","24158617","430000","04/17/2026","1666","sqft","258.1","0.6","acres","3","2","932 Litchfield Turnpike","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/11-Old-Fairwood-Road-Ext-Bethany-CT-06524/57885893_zpid/","24153170","420000","04/13/2026","1779","sqft","236.09","1","acres","3","2","11 Old Fairwood Road Extension","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/340-Wooding-Hill-Rd-Bethany-CT-06524/57886166_zpid/","24152112","790000","04/08/2026","2576","sqft","306.68","4.1","acres","4","3","340 Wooding Hill Road","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/1144-Amity-Rd-Bethany-CT-06524/57886084_zpid/","24027254","1542100","03/13/2026","2660","sqft","579.74","20","acres","3","3","1144 Amity Road","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/10-Miller-Rd-Bethany-CT-06524/57885404_zpid/","24141399","689000","02/27/2026","5020","sqft","137.25","2.4","acres","4","6","10 Miller Road","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/34-Beacon-Rd-Bethany-CT-06524/58891144_zpid/","24120519","245000","02/19/2026","1790","sqft","136.87","4.2","acres","3","2","34 Beacon Road","Bethany","6524","CT","USA"
"https://www.zillow.com/homedetails/60-Hopp-Brook-Rd-Bethany-CT-06524/57886139_zpid/","24135806","365000","02/10/2026","1512","sqft","241.4","1.09","acres","2","1","60 Hopp Brook Road","Bethany","6524","CT","USA"
